ano,semestre,pp,aprov,reprov,nao_comp,total,p_aprov,p_reprov,p_naocomp,cod_municipio
2018,1,S,4,0,3,7,57.1428571429,0,42.8571428571,5203807
2018,1,S,2,10,0,12,16.6666666667,83.3333333333,0,5203906
2018,1,S,5,2,0,7,71.4285714286,28.5714285714,0,5203939
2018,1,S,6,0,0,6,100,0,0,5203962
2018,1,S,8,0,0,8,100,0,0,5204003
2018,1,S,19,0,0,19,100,0,0,5204102
2018,1,S,7,0,0,7,100,0,0,5204201
2018,1,S,1,15,2,18,5.5555555556,83.3333333333,11.1111111111,5204250
2018,1,N,27,0,0,27,100,0,0,5204300
2018,1,N,24,2,1,27,88.8888888889,7.4074074074,3.7037037037,5204409
2018,1,S,14,7,2,23,60.8695652174,30.4347826087,8.6956521739,5204508
2018,1,N,4,2,2,8,50,25,25,5204557
2018,1,S,10,1,0,11,90.9090909091,9.0909090909,0,5204607
2018,1,S,12,0,0,12,100,0,0,5204656
2018,1,S,5,8,2,15,33.3333333333,53.3333333333,13.3333333333,5204706
2018,1,N,11,2,0,13,84.6153846154,15.3846153846,0,5204805
2018,1,N,5,0,1,6,83.3333333333,0,16.6666666667,5204854
2018,1,S,2,19,0,21,9.5238095238,90.4761904762,0,5204904
2018,1,S,9,0,0,9,100,0,0,5204953
2018,1,S,10,3,0,13,76.9230769231,23.0769230769,0,5205000
2018,1,S,6,1,0,7,85.7142857143,14.2857142857,0,5205059
2018,1,N,49,3,2,54,90.7407407407,5.5555555556,3.7037037037,5205109
2018,1,S,13,0,0,13,100,0,0,5205208
2018,1,NA,0,0,0,0,-1,-1,-1,5205307
2018,1,N,16,0,2,18,88.8888888889,0,11.1111111111,5205406
2018,1,N,8,0,2,10,80,0,20,5205455
2018,1,N,10,0,0,10,100,0,0,5205471
2018,1,S,34,2,0,36,94.4444444444,5.5555555556,0,5205497
2018,1,S,25,19,6,50,50,38,12,5205513
2018,1,S,3,6,0,9,33.3333333333,66.6666666667,0,5205521
2018,1,S,0,2,1,3,0,66.6666666667,33.3333333333,5205703
2018,1,S,10,11,1,22,45.4545454545,50,4.5454545455,5205802
2018,1,S,22,1,0,23,95.652173913,4.347826087,0,5205901
2018,1,S,3,62,6,71,4.2253521127,87.323943662,8.4507042254,5206206
2018,1,S,6,0,1,7,85.7142857143,0,14.2857142857,5206305
2018,1,S,38,2,4,44,86.3636363636,4.5454545455,9.0909090909,5206404
2018,1,S,11,0,1,12,91.6666666667,0,8.3333333333,5206503
2018,1,N,5,1,0,6,83.3333333333,16.6666666667,0,5206602
2018,1,S,4,0,0,4,100,0,0,5206701
2018,1,N,3,0,0,3,100,0,0,5206800
2018,1,N,7,0,0,7,100,0,0,5206909
2018,1,S,0,8,0,8,0,100,0,5207105
2018,1,N,15,0,2,17,88.2352941176,0,11.7647058824,5208301
2018,1,S,7,0,2,9,77.7777777778,0,22.2222222222,5207253
2018,1,S,16,0,0,16,100,0,0,5207352
2018,1,S,7,0,1,8,87.5,0,12.5,5207402
2018,1,N,9,3,6,18,50,16.6666666667,33.3333333333,5207501
2018,1,S,17,0,1,18,94.4444444444,0,5.5555555556,5207535
2018,1,S,8,5,2,15,53.3333333333,33.3333333333,13.3333333333,5207600
2018,1,S,0,2,17,19,0,10.5263157895,89.4736842105,5207808
2018,1,S,83,4,0,87,95.4022988506,4.5977011494,0,5207907
2018,1,N,6,1,2,9,66.6666666667,11.1111111111,22.2222222222,5208004
2018,1,S,5,4,3,12,41.6666666667,33.3333333333,25,5208103
2018,1,N,1,10,2,13,7.6923076923,76.9230769231,15.3846153846,5208152
2018,1,S,5,0,1,6,83.3333333333,0,16.6666666667,5208400
2018,1,N,10,0,0,10,100,0,0,5208509
2018,1,S,41,0,1,42,97.619047619,0,2.380952381,5208608
2018,1,S,35,0,0,35,100,0,0,5208707
2018,1,S,20,1,0,21,95.2380952381,4.7619047619,0,5208806
2018,1,N,8,2,13,23,34.7826086957,8.6956521739,56.5217391304,5208905
2018,1,N,25,7,4,36,69.4444444444,19.4444444444,11.1111111111,5209101
2018,1,S,6,0,1,7,85.7142857143,0,14.2857142857,5209150
2018,1,S,10,0,0,10,100,0,0,5209200
2018,1,S,4,1,2,7,57.1428571429,14.2857142857,28.5714285714,5209291
2018,1,S,9,3,0,12,75,25,0,5209408
2018,1,S,12,0,0,12,100,0,0,5209457
2018,1,N,9,3,0,12,75,25,0,5209606
2018,1,N,4,13,7,24,16.6666666667,54.1666666667,29.1666666667,5209705
2018,1,S,8,0,2,10,80,0,20,5209804
2018,1,S,12,2,0,14,85.7142857143,14.2857142857,0,5209903
2018,1,S,9,0,0,9,100,0,0,5209937
2018,1,N,7,0,6,13,53.8461538462,0,46.1538461538,5209952
2018,1,N,9,0,0,9,100,0,0,5210000
2018,1,N,22,0,4,26,84.6153846154,0,15.3846153846,5210109
2018,1,S,10,0,0,10,100,0,0,5210158
2018,1,S,3,18,2,23,13.0434782609,78.2608695652,8.6956521739,5210208
2018,1,S,2,3,0,5,40,60,0,5210307
2018,1,S,36,2,0,38,94.7368421053,5.2631578947,0,5210406
2018,1,S,7,0,0,7,100,0,0,5210562
2018,1,N,5,2,0,7,71.4285714286,28.5714285714,0,5210604
2018,1,N,18,0,1,19,94.7368421053,0,5.2631578947,5210802
2018,1,S,9,1,2,12,75,8.3333333333,16.6666666667,5210901
2018,1,S,15,1,0,16,93.75,6.25,0,5211008
2018,1,N,27,0,0,27,100,0,0,5211206
2018,1,N,15,0,4,19,78.9473684211,0,21.0526315789,5211305
2018,1,S,10,0,0,10,100,0,0,5211404
2018,1,N,15,4,19,38,39.4736842105,10.5263157895,50,5211503
2018,1,S,0,12,3,15,0,80,20,5211602
2018,1,N,15,0,2,17,88.2352941176,0,11.7647058824,5211701
2018,1,N,37,9,4,50,74,18,8,5211800
2018,1,S,75,2,11,88,85.2272727273,2.2727272727,12.5,5211909
2018,1,S,6,0,1,7,85.7142857143,0,14.2857142857,5212006
2018,1,N,4,1,2,7,57.1428571429,14.2857142857,28.5714285714,5212055
2018,1,S,1,9,0,10,10,90,0,5212105
2018,1,S,29,4,3,36,80.5555555556,11.1111111111,8.3333333333,5212204
2018,1,N,5,0,0,5,100,0,0,5212253
2018,1,N,9,0,5,14,64.2857142857,0,35.7142857143,5212303
2018,1,S,0,70,0,70,0,100,0,5212501
2018,1,S,8,0,0,8,100,0,0,5212600
2018,1,S,7,3,0,10,70,30,0,5212709
2018,1,N,12,6,1,19,63.1578947368,31.5789473684,5.2631578947,5212808
2018,1,S,5,0,0,5,100,0,0,5212907
2018,1,S,4,6,1,11,36.3636363636,54.5454545455,9.0909090909,5212956
2018,1,S,9,2,3,14,64.2857142857,14.2857142857,21.4285714286,5213004
2018,1,S,2,7,1,10,20,70,10,5213053
2018,1,S,48,5,8,61,78.6885245902,8.1967213115,13.1147540984,5213087
2018,1,S,35,0,2,37,94.5945945946,0,5.4054054054,5213103
2018,1,NA,0,0,0,0,-1,-1,-1,5213400
2018,1,S,0,12,3,15,0,80,20,5213509
2018,1,S,26,1,2,29,89.6551724138,3.4482758621,6.8965517241,5213707
2018,1,S,27,4,3,34,79.4117647059,11.7647058824,8.8235294118,5213756
2018,1,N,13,0,0,13,100,0,0,5213772
2018,1,N,32,0,0,32,100,0,0,5213806
2018,1,S,6,0,1,7,85.7142857143,0,14.2857142857,5213855
2018,1,N,17,2,0,19,89.4736842105,10.5263157895,0,5213905
2018,1,S,22,1,1,24,91.6666666667,4.1666666667,4.1666666667,5214002
2018,1,S,11,4,4,19,57.8947368421,21.0526315789,21.0526315789,5214051
2018,1,S,0,9,0,9,0,100,0,5214101
2018,1,S,5,3,1,9,55.5555555556,33.3333333333,11.1111111111,5214408
2018,1,S,0,9,0,9,0,100,0,5214507
2018,1,NA,0,0,0,0,-1,-1,-1,5214606
2018,1,S,8,0,0,8,100,0,0,5214705
2018,1,N,4,0,0,4,100,0,0,5214804
2018,1,S,19,2,3,24,79.1666666667,8.3333333333,12.5,5214838
2018,1,N,13,2,0,15,86.6666666667,13.3333333333,0,5214861
2018,1,S,1,3,3,7,14.2857142857,42.8571428571,42.8571428571,5214879
2018,1,S,3,2,1,6,50,33.3333333333,16.6666666667,5214903
2018,1,S,5,1,0,6,83.3333333333,16.6666666667,0,5215009
2018,1,S,9,4,0,13,69.2307692308,30.7692307692,0,5215207
2018,1,S,51,16,4,71,71.8309859155,22.5352112676,5.6338028169,5215231
2018,1,S,11,0,0,11,100,0,0,5215256
2018,1,S,31,1,4,36,86.1111111111,2.7777777778,11.1111111111,5215306
2018,1,N,11,0,0,11,100,0,0,5215405
2018,1,N,13,0,0,13,100,0,0,5215504
2018,1,S,31,7,6,44,70.4545454545,15.9090909091,13.6363636364,5215603
2018,1,N,28,0,14,42,66.6666666667,0,33.3333333333,5215652
2018,1,N,28,0,2,30,93.3333333333,0,6.6666666667,5215702
2018,1,NA,0,0,0,0,-1,-1,-1,5215801
2018,1,S,14,0,0,14,100,0,0,5215900
2018,1,S,7,0,0,7,100,0,0,5216007
2018,1,N,8,0,5,13,61.5384615385,0,38.4615384615,5216304
2018,1,S,27,0,0,27,100,0,0,5216403
2018,1,S,7,1,2,10,70,10,20,5216452
2018,1,N,13,0,0,13,100,0,0,5216809
2018,1,S,3,0,6,9,33.3333333333,0,66.6666666667,5216908
2018,1,S,33,0,1,34,97.0588235294,0,2.9411764706,5217104
2018,1,N,6,7,1,14,42.8571428571,50,7.1428571429,5217203
2018,1,S,29,5,6,40,72.5,12.5,15,5217302
2018,1,N,9,2,2,13,69.2307692308,15.3846153846,15.3846153846,5217401
2018,1,S,27,5,4,36,75,13.8888888889,11.1111111111,5217609
2018,1,S,27,3,0,30,90,10,0,5217708
2018,1,S,40,0,1,41,97.5609756098,0,2.4390243902,5218003
2018,1,S,5,1,0,6,83.3333333333,16.6666666667,0,5218052
2018,1,S,10,0,1,11,90.9090909091,0,9.0909090909,5218102
2018,1,S,20,8,1,29,68.9655172414,27.5862068966,3.4482758621,5218300
2018,1,S,9,0,1,10,90,0,10,5218391
2018,1,S,47,1,0,48,97.9166666667,2.0833333333,0,5218508
2018,1,N,8,0,0,8,100,0,0,5218607
2018,1,N,5,0,0,5,100,0,0,5218706
2018,1,S,7,0,0,7,100,0,0,5218789
2018,1,S,156,0,1,157,99.3630573248,0,0.6369426752,5218805
2018,1,S,24,1,0,25,96,4,0,5218904
2018,1,S,7,0,0,7,100,0,0,5219001
2018,1,S,6,1,2,9,66.6666666667,11.1111111111,22.2222222222,5219100
2018,1,S,16,0,0,16,100,0,0,5219209
2018,1,S,13,2,1,16,81.25,12.5,6.25,5219258
2018,1,S,25,0,0,25,100,0,0,5219308
2018,1,N,18,0,0,18,100,0,0,5219357
2018,1,S,8,0,0,8,100,0,0,5219407
2018,1,S,15,0,0,15,100,0,0,5219456
2018,1,S,6,0,0,6,100,0,0,5219506
2018,1,S,9,0,0,9,100,0,0,5219605
2018,1,S,8,0,1,9,88.8888888889,0,11.1111111111,5219704
2018,1,S,10,0,0,10,100,0,0,5219712
2018,1,S,4,2,1,7,57.1428571429,28.5714285714,14.2857142857,5219738
2018,1,N,30,10,11,51,58.8235294118,19.6078431373,21.568627451,5219753
2018,1,N,0,10,11,21,0,47.619047619,52.380952381,5219803
2018,1,N,8,0,0,8,100,0,0,5219902
2018,1,N,1,8,3,12,8.3333333333,66.6666666667,25,5220058
2018,1,S,3,1,0,4,75,25,0,5220009
2018,1,S,19,0,0,19,100,0,0,5220108
2018,1,N,3,1,5,9,33.3333333333,11.1111111111,55.5555555556,5220157
2018,1,N,37,1,0,38,97.3684210526,2.6315789474,0,5220207
2018,1,S,17,0,2,19,89.4736842105,0,10.5263157895,5220264
2018,1,S,8,0,0,8,100,0,0,5220280
2018,1,N,12,1,1,14,85.7142857143,7.1428571429,7.1428571429,5220405
2018,1,N,38,3,1,42,90.4761904762,7.1428571429,2.380952381,5220454
2018,1,N,0,5,5,10,0,50,50,5220504
2018,1,S,12,18,6,36,33.3333333333,50,16.6666666667,5220603
2018,1,S,0,0,5,5,0,0,100,5220686
2018,1,S,3,1,2,6,50,16.6666666667,33.3333333333,5220702
2018,1,S,4,0,0,4,100,0,0,5221007
2018,1,N,1,4,0,5,20,80,0,5221080
2018,1,S,3,1,2,6,50,16.6666666667,33.3333333333,5221197
2018,1,N,5,0,3,8,62.5,0,37.5,5221304
2018,1,S,11,0,0,11,100,0,0,5221403
2018,1,N,10,0,1,11,90.9090909091,0,9.0909090909,5221452
2018,1,S,11,5,1,17,64.7058823529,29.4117647059,5.8823529412,5221502
2018,1,S,9,0,0,9,100,0,0,5221551
2018,1,S,11,0,6,17,64.7058823529,0,35.2941176471,5221577
2018,1,N,18,0,0,18,100,0,0,5221601
2018,1,S,11,3,1,15,73.3333333333,20,6.6666666667,5221700
2018,1,S,10,1,1,12,83.3333333333,8.3333333333,8.3333333333,5221809
2018,1,S,25,7,6,38,65.7894736842,18.4210526316,15.7894736842,5221858
2018,1,S,10,0,0,10,100,0,0,5221908
2018,1,S,31,0,2,33,93.9393939394,0,6.0606060606,5222005
2018,1,S,5,0,0,5,100,0,0,5222054
2018,1,S,3,2,2,7,42.8571428571,28.5714285714,28.5714285714,5222203
2018,1,S,18,3,2,23,78.2608695652,13.0434782609,8.6956521739,5222302
